restaurant_name,review_date,rating,review_text,cleaned_text,model_star,model_confidence,rating_score,model_score,final_score,final_sentiment,top_words
Shawerma Reem,15 September 2025,1.0,الوجبة كانت سيئة جدا اللحمة ناشفة وبايتة و البطاطا باردة ومبينة انها من قبل بيوم 👎,الوجبة كانت سيئة جدا اللحمة ناشفة وبايتة و البطاطا باردة ومبينة انها من قبل بيوم thumbs_down,2.0,0.38170814514160156,-1.0,-0.19085407257080078,-0.43359785079956054,negative,كانت و جدا ال سي
Shawerma Reem,14 September 2025,1.0,الوجبة باردة مثل وجه الي جهّزها,الوجبة باردة مثل وجه الي جهّزها,3.0,0.2791364789009094,-1.0,0.0,-0.3,negative,مثل ##دة بار ال ##ا
Shawerma Reem,10 September 2025,5.0,افضل مطعم بالكون,افضل مطعم بالكون,5.0,0.8318219184875488,1.0,0.8318219184875488,0.8822753429412842,positive,افضل با ##ون ##لك م
Shawerma Reem,02 September 2025,2.0,الساندوشات ناشفة و ما اجى معاها صوصات الطحينة,الساندوشات ناشفة و ما اجى معاها صوصات الطحينة,2.0,0.28112471103668213,-0.5,-0.14056235551834106,-0.24839364886283874,negative,و ن ال ما ##فة
Shawerma Reem,01 September 2025,1.0,الوجبه فاضيه حرفيا,الوجبه فاضيه حرفيا,1.0,0.24646642804145813,-1.0,-0.24646642804145813,-0.47252649962902066,negative,ال ##ه ##يا حرف ف
Shawerma Reem,17 August 2025,4.0,..ما في خيار طلب بطاطا او مخلل اوطحينة الا مع الوجبات..السندويشات على غير العادة  كتير ناشفين,..ما في خيار طلب بطاطا او مخلل اوطحينة الا مع الوجبات..السندويشات على غير العادة كتير ناشفين,2.0,0.2930065095424652,0.5,-0.1465032547712326,0.04744772166013718,neutral,ما الا في او طلب
Shawerma Reem,10 August 2025,5.0,ممتاز,ممتاز,5.0,0.7021059393882751,1.0,0.7021059393882751,0.7914741575717925,positive,م ##متاز
Shawerma Reem,06 August 2025,3.0,الطحينيه مش كافية,الطحينيه مش كافية,4.0,0.30548593401908875,0.0,0.15274296700954437,0.10692007690668105,neutral,##ية ##اف ال ##ه ك
Shawerma Reem,31 July 2025,1.0,للأسف اللحمة كانت ناشفة كتير والسندويشة يا دوب فيها طحينيه,للأسف اللحمة كانت ناشفة كتير والسندويشة يا دوب فيها طحينيه,2.0,0.3202064037322998,-1.0,-0.1601032018661499,-0.41207224130630493,negative,ل كانت يا ال ##يه
Shawerma Reem,25 July 2025,1.0,الطلب سيئ جدٱ من حيث المنضر والطعم والشكل,الطلب سيئ جدٱ من حيث المنضر والطعم والشكل,4.0,0.46615150570869446,-1.0,0.23307575285434723,-0.13684697300195695,neutral,سي حيث ال و ##ي
Shawerma Reem,16 July 2025,1.0,كثير تغليف سئ والوجبه بارده وكثير ناشفه,كثير تغليف سئ والوجبه بارده وكثير ناشفه,4.0,0.41985756158828735,-1.0,0.20992878079414368,-0.15304985344409944,neutral,كثير ##ثير و بار و
Shawerma Reem,11 July 2025,1.0,الوجبة غير مرتبة وكمية الطعام قليلة,الوجبة غير مرتبة وكمية الطعام قليلة,2.0,0.4842774271965027,-1.0,-0.24213871359825134,-0.46949709951877594,negative,غير ال ق ##ليل و
Shawerma Reem,29 June 2025,1.0,طلبنا وجبة لحمه  بدون بصل.  بعثولنا اياها بدون بصل وبدون اي اضافات داخل الوجبه لا بندوره ولا  طحينيه ولا اي شي,طلبنا وجبة لحمه بدون بصل. بعثولنا اياها بدون بصل وبدون اي اضافات داخل الوجبه لا بندوره ولا طحينيه ولا اي شي,1.0,0.5916706919670105,-1.0,-0.5916706919670105,-0.7141694843769073,negative,لا . طلب بدون بدون
Shawerma Reem,27 June 2025,5.0,Best Meat Shawarma in the town💚,Best Meat Shawarma in the town green_heart,5.0,0.8578214645385742,1.0,0.8578214645385742,0.900475025177002,positive,best in town _ green
Shawerma Reem,15 June 2025,5.0,Good,Good,4.0,0.49696317315101624,1.0,0.24848158657550812,0.47393711060285565,positive,good
Shawerma Reem,14 June 2025,1.0,الاكل ابدا مش زاكي طلبت داخل الساندويش مايونيز ومش موجود ولا اشي ,الاكل ابدا مش زاكي طلبت داخل الساندويش مايونيز ومش موجود ولا اشي,1.0,0.3972313404083252,-1.0,-0.3972313404083252,-0.5780619382858276,negative,ولا موجود و اب ##ت
Shawerma Reem,13 June 2025,1.0,بعطيهم نجمة وحدة والسبب اني كتبت بدي سندويس عدد٢ بس انا ناسي احدد٢ فبدل ما يتصل فيني ونلقى حل قرر يحرم احد افراد اسرتي من العشاء فظيع بصراحة موظف الكاش عندكم,بعطيهم نجمة وحدة والسبب اني كتبت بدي سندويس عدد٢ بس انا ناسي احدد٢ فبدل ما يتصل فيني ونلقى حل قرر يحرم احد افراد اسرتي من العشاء فظيع بصراحة موظف الكاش عندكم,1.0,0.4318615794181824,-1.0,-0.4318615794181824,-0.6023031055927277,negative,ب ##٢ ##هم ف و
Shawerma Reem,10 June 2025,1.0,انا طالب سندويشتين اخوي لحمه لا اجا معاهن لا مثومه ولا جمعهن لا كاتشب ولا جمعهن لا طحينيه ولا مخلل ولا اي شيء هيك لا في اياهن بورق وباعث لي اياهن على اي اساس بدفع اربع دنانير عالسندويشتين سندويشه دينارين,انا طالب سندويشتين اخوي لحمه لا اجا معاهن لا مثومه ولا جمعهن لا كاتشب ولا جمعهن لا طحينيه ولا مخلل ولا اي شيء هيك لا في اياهن بورق وباعث لي اياهن على اي اساس بدفع اربع دنانير عالسندويشتين سندويشه دينارين,1.0,0.6508522629737854,-1.0,-0.6508522629737854,-0.7555965840816498,negative,انا لا لا لا لا
Shawerma Reem,05 June 2025,1.0,بالعاده ازبط بكتير اللحمه محروقه والسندويتشات ناشفه للاسف ,بالعاده ازبط بكتير اللحمه محروقه والسندويتشات ناشفه للاسف,5.0,0.4636707007884979,-1.0,0.4636707007884979,0.024569490551948514,neutral,با ن و ##فه م
Shawerma Reem,29 May 2025,5.0,محترم ومتعاون جدا جدا,محترم ومتعاون جدا جدا,5.0,0.6287360787391663,1.0,0.6287360787391663,0.7401152551174164,positive,م جدا جدا و ##حت
Shawerma Reem,23 May 2025,1.0,لا يوجد صوص طحينيه مع الطلب,لا يوجد صوص طحينيه مع الطلب,3.0,0.29428157210350037,-1.0,0.0,-0.3,negative,لا ##يه مع يوجد ط
Shawerma Reem,15 May 2025,5.0,رائع بل ممتاز,رائع بل ممتاز,5.0,0.4785451889038086,1.0,0.4785451889038086,0.634981632232666,positive,بل را م ##متاز ##يع
Shawerma Reem,15 May 2025,5.0,"مطعم  فخم 
سلوك الساءق ممتازه ",مطعم فخم سلوك الساءق ممتازه,5.0,0.6745787858963013,1.0,0.6745787858963013,0.7722051501274109,positive,##ه ##خم ##متاز م ف
Shawerma Reem,14 May 2025,1.0,اشي بخزي كثير لا وجبة مرتبة ولا لحمة منيحة بتعلك ,اشي بخزي كثير لا وجبة مرتبة ولا لحمة منيحة بتعلك,2.0,0.3860500454902649,-1.0,-0.19302502274513245,-0.4351175159215927,negative,لا كثير ولا ب اش
Shawerma Reem,13 May 2025,5.0,ممتاز ,ممتاز,5.0,0.7021059393882751,1.0,0.7021059393882751,0.7914741575717925,positive,م ##متاز
Shawerma Reem,09 May 2025,1.0,سيء جداً ,سيء جداً,3.0,0.5339145660400391,-1.0,0.0,-0.3,negative,سي ##ء جدا
Shawerma Reem,05 May 2025,1.0,special request ignored ,special request ignored,1.0,0.5572539567947388,-1.0,-0.5572539567947388,-0.6900777697563172,negative,##ored ign special request
Shawerma Reem,04 May 2025,2.0,كميه قليله جدااااااااااااااااااااااااااااااااا,كميه قليله جداا,2.0,0.420231431722641,-0.5,-0.2101157158613205,-0.29708100110292435,negative,جدا ##ليل ق ##ا ##ه
Shawerma Reem,27 April 2025,1.0,it was the most disgusting thing iv ever tasted,it was the most disgusting thing iv ever tasted,1.0,0.9191385507583618,-1.0,-0.9191385507583618,-0.9433969855308533,negative,most was dis it ##gust
Shawerma Reem,21 April 2025,5.0,شيء رائع🥰🥰,شيء رائع smiling_face_with_hearts smiling_face_with_hearts,5.0,0.5446211695671082,1.0,0.5446211695671082,0.6812348186969757,positive,شيء ##يع را ##iling sm
Shawerma Reem,11 April 2025,1.0,الطعم سيء,الطعم سيء,3.0,0.3767201602458954,-1.0,0.0,-0.3,negative,سي ##ء ال ##م ##طع
Shawerma Reem,10 April 2025,4.0,"طعم ممتاز ومذاق طيب لكن  يجب ان يكون التغليف افضل من الاكياس كي لا تتعرق الساندوش
ربي يرزقكم",طعم ممتاز ومذاق طيب لكن يجب ان يكون التغليف افضل من الاكياس كي لا تتعرق الساندوش ربي يرزقكم,4.0,0.4250355064868927,0.5,0.21251775324344635,0.29876242727041247,positive,لكن يجب م ##كم و
Shawerma Reem,08 April 2025,5.0,"والله غير احكي، مزبطة وسوبر يعني سوبر ، شكرا كثير للكادر المرتب ووصلت سخنة ومليانة 
محترم",والله غير احكي، مزبطة وسوبر يعني سوبر ، شكرا كثير للكادر المرتب ووصلت سخنة ومليانة محترم,5.0,0.6881368160247803,1.0,0.6881368160247803,0.7816957712173461,positive,غير يعني ##الله كثير ،
Shawerma Reem,03 April 2025,1.0,اشي كثير بخزي الصراحه وافيها اشي من الوصف ، لا طحينيه ولا هون صوص ولا مخلل زي العالم ,اشي كثير بخزي الصراحه وافيها اشي من الوصف ، لا طحينيه ولا هون صوص ولا مخلل زي العالم,3.0,0.24236728250980377,-1.0,0.0,-0.3,negative,لا كثير ، من اش
Shawerma Reem,02 April 2025,5.0,Amazing shawarma  ,Amazing shawarma,5.0,0.854859471321106,1.0,0.854859471321106,0.8984016299247741,positive,amazing shaw ##a ##arm
Shawerma Reem,01 April 2025,1.0,not good ,not good,1.0,0.5929605960845947,-1.0,-0.5929605960845947,-0.7150724172592162,negative,not good
Shawerma Reem,19 March 2025,5.0,"ماشالله تبارك الرحمن شي بيشهي واكل نظيف 
سريعه ومصداقية في التعامل",ماشالله تبارك الرحمن شي بيشهي واكل نظيف سريعه ومصداقية في التعامل,5.0,0.5375620126724243,1.0,0.5375620126724243,0.676293408870697,positive,و ش الرحمن ##ل ##يع
Shawerma Reem,02 March 2025,2.0,يابسه ,يابسه,1.0,0.24706754088401794,-0.5,-0.24706754088401794,-0.32294727861881256,negative,##ه يا ##بس
Shawerma Reem,01 March 2025,5.0,good good,good good,4.0,0.5405941009521484,1.0,0.2702970504760742,0.4892079353332519,positive,good good
Shawerma Reem,22 February 2025,1.0,طلبت سندويش دبل وصلتني حشوة عادي باقي الامور جدا زاكية,طلبت سندويش دبل وصلتني حشوة عادي باقي الامور جدا زاكية,2.0,0.3308371305465698,-1.0,-0.1654185652732849,-0.4157929956912994,negative,جدا طلب ##ت با عاد
Shawerma Reem,12 February 2025,1.0,صراحة سيء جدا البطاطا ابدا مش زاكية طريقة التغليف مبهدلة انا مشتري وجبة بثلاث دنانير ونصف بتيجي هيك,صراحة سيء جدا البطاطا ابدا مش زاكية طريقة التغليف مبهدلة انا مشتري وجبة بثلاث دنانير ونصف بتيجي هيك,3.0,0.4090898633003235,-1.0,0.0,-0.3,negative,جدا سي ص انا ##ء
Shawerma Reem,06 February 2025,1.0,بارد جدا ارجو تعويضي ,بارد جدا ارجو تعويضي,3.0,0.37291204929351807,-1.0,0.0,-0.3,negative,بار جدا ##ضي ت ##د
Shawerma Reem,23 January 2025,1.0,طلبت حمص اجاني مصبحه وصراحه الاكل بارد ومش زاكي المصبحه ,طلبت حمص اجاني مصبحه وصراحه الاكل بارد ومش زاكي المصبحه,1.0,0.3152407705783844,-1.0,-0.3152407705783844,-0.520668539404869,negative,طلب و ##ت و ##ه
Shawerma Reem,18 January 2025,5.0,حبتين بطاطا وكميه كثير قليله رغم اني وصيت سوبر,حبتين بطاطا وكميه كثير قليله رغم اني وصيت سوبر,2.0,0.4372257590293884,1.0,-0.2186128795146942,0.14697098433971406,neutral,ق ##ليل ##ين كثير رغم
Shawerma Reem,11 January 2025,1.0,الاكل كان جداً سئ البطاطا باردة وكلها زيت الوجبة تقريباً فاضية لحمة وبصل ايضاً ومتوفر صورة للاكل ياريت,الاكل كان جداً سئ البطاطا باردة وكلها زيت الوجبة تقريباً فاضية لحمة وبصل ايضاً ومتوفر صورة للاكل ياريت,2.0,0.30025339126586914,-1.0,-0.15012669563293457,-0.40508868694305417,negative,كان تقريبا سي ##مت و
Shawerma Reem,04 January 2025,4.0,"وصل الطلب وكان الطعام بارد لكن الريم يبقى مميزا 
رائعة",وصل الطلب وكان الطعام بارد لكن الريم يبقى مميزا رائعة,3.0,0.43518438935279846,0.5,0.0,0.15,neutral,وصل ي لكن وكان را
Shawerma Reem,31 December 2024,1.0,الاكل بارد جدآ جدآ جدآ,الاكل بارد جدآ جدآ جدآ,2.0,0.39849498867988586,-1.0,-0.19924749433994293,-0.43947324603796,negative,جدا جدا جدا بار الا
Shawerma Reem,31 December 2024,3.0,"good overall, tho fries portions have gotten less than before","good overall, tho fries portions have gotten less than before",4.0,0.503787636756897,0.0,0.2518938183784485,0.17632567286491393,neutral,good tho overall have less
Shawerma Reem,30 December 2024,1.0,low quantity ,low quantity,2.0,0.4160517752170563,-1.0,-0.20802588760852814,-0.4456181213259697,negative,low ##ity quant
Shawerma Reem,23 December 2024,1.0,بارده وشكلها بالمره مش مرتب,بارده وشكلها بالمره مش مرتب,4.0,0.32106801867485046,-1.0,0.16053400933742523,-0.18762619346380233,neutral,بار و م با ##ها
Shawerma Reem,16 December 2024,1.0,؟؟؟؟؟؟,؟؟,1.0,0.3812892436981201,-1.0,-0.3812892436981201,-0.566902470588684,negative,؟ ؟
Shawerma Reem,15 December 2024,1.0,الكمية من السنادويش والبطاطا جدا قليلة ,الكمية من السنادويش والبطاطا جدا قليلة,2.0,0.4089197814464569,-1.0,-0.20445989072322845,-0.4431219235062599,negative,جدا و ال ##ليل ق
Shawerma Reem,12 December 2024,1.0,طلبت وجبه شورما لحمه سوبر الي وصلتني مش وجبه عاديه اقل كمان,طلبت وجبه شورما لحمه سوبر الي وصلتني مش وجبه عاديه اقل كمان,2.0,0.3804421126842499,-1.0,-0.19022105634212494,-0.43315473943948746,negative,اقل طلب ##ت الي ##ي
Shawerma Reem,09 December 2024,2.0,تم,تم,1.0,0.27019745111465454,-0.5,-0.27019745111465454,-0.33913821578025816,negative,تم
Shawerma Reem,07 December 2024,5.0,"
",,4.0,0.2846148908138275,1.0,0.14230744540691376,0.3996152117848396,positive,
Shawerma Reem,05 December 2024,1.0,لا يوجد طحينة مع الطلب,لا يوجد طحينة مع الطلب,3.0,0.33985447883605957,-1.0,0.0,-0.3,negative,لا مع يوجد ##طلب ال
Shawerma Reem,05 December 2024,2.0,بارده والكميه قليله وناسين يخطو دبس الرمان ,بارده والكميه قليله وناسين يخطو دبس الرمان,2.0,0.4580517113208771,-0.5,-0.22902585566043854,-0.310318098962307,negative,##ليل بار ق و ##ه
Shawerma Reem,03 December 2024,1.0,لا يوجد بطاطا ,لا يوجد بطاطا,1.0,0.4180828034877777,-1.0,-0.4180828034877777,-0.5926579624414443,negative,لا يوجد ##طا ب ##طا
Shawerma Reem,03 December 2024,1.0,والكمية بتخزي بتعدو البطاطا بلعدد 😏,والكمية بتخزي بتعدو البطاطا بلعدد smirking_face,1.0,0.28991809487342834,-1.0,-0.28991809487342834,-0.5029426664113998,negative,ب و ب بل ##ال
Shawerma Reem,01 December 2024,1.0,"كان طعم البصل متل زنخه الدجاج و ريحه مش طبيعيه
شخصيه مثاليه و اسلوب روعه ",كان طعم البصل متل زنخه الدجاج و ريحه مش طبيعيه شخصيه مثاليه و اسلوب روعه,4.0,0.34344837069511414,-1.0,0.17172418534755707,-0.17979307025671004,neutral,كان مثال و و م
Shawerma Reem,21 November 2024,1.0,سيء جدا ,سيء جدا,3.0,0.5339145660400391,-1.0,0.0,-0.3,negative,سي ##ء جدا
Shawerma Reem,17 November 2024,1.0,"
",,4.0,0.2846148908138275,-1.0,0.14230744540691376,-0.20038478821516037,negative,
Shawerma Reem,11 November 2024,5.0,"
",,4.0,0.2846148908138275,1.0,0.14230744540691376,0.3996152117848396,positive,
Shawerma Reem,10 November 2024,5.0,بس للاسف ما كانو حاطين طحينه مع الساندويش,بس للاسف ما كانو حاطين طحينه مع الساندويش,5.0,0.3588077127933502,1.0,0.3588077127933502,0.5511653989553451,positive,ما ب ل ##س ##ه
Shawerma Reem,09 November 2024,2.0,"الاكل بارد والساندويش غير منسق 
رائع ",الاكل بارد والساندويش غير منسق رائع,2.0,0.38875612616539,-0.5,-0.194378063082695,-0.28606464415788646,negative,غير و ##يع بار را
Shawerma Reem,09 November 2024,5.0,ص,ص,4.0,0.2316749542951584,1.0,0.1158374771475792,0.38108623400330544,positive,ص
Shawerma Reem,08 November 2024,1.0,الوجبة دمار ,الوجبة دمار,1.0,0.34666189551353455,-1.0,-0.34666189551353455,-0.5426633268594742,negative,##مار د ال ##بة ##وج
Shawerma Reem,08 November 2024,3.0,Perfectly delivered,Perfectly delivered,5.0,0.8608146905899048,0.0,0.8608146905899048,0.6025702834129333,positive,perfect ##ly delivered
Shawerma Reem,06 November 2024,1.0,السندوش بارد ,السندوش بارد,3.0,0.2904820144176483,-1.0,0.0,-0.3,negative,بار ##د ال ##ش ##سن
Shawerma Reem,02 November 2024,4.0,شوي ناشفه بس اشتريها من المحل روعه عن جد ,شوي ناشفه بس اشتريها من المحل روعه عن جد,1.0,0.27240756154060364,0.5,-0.27240756154060364,-0.04068529307842253,neutral,عن ##فه ##يها ##س ن
Shawerma Reem,30 October 2024,1.0,ما بحط طحينيه مع السندوش,ما بحط طحينيه مع السندوش,1.0,0.26733940839767456,-1.0,-0.26733940839767456,-0.4871375858783722,negative,ما مع ##يه ##ط ط
Shawerma Reem,21 October 2024,3.0,small portion but it had a good taste ,small portion but it had a good taste,3.0,0.44996964931488037,0.0,0.0,0.0,neutral,had it but small a
Shawerma Reem,18 October 2024,1.0,بوكل خبز بس مافي لحمة ,بوكل خبز بس مافي لحمة,3.0,0.24275654554367065,-1.0,0.0,-0.3,negative,##ة ##ز ##في بو ##كل
Shawerma Reem,14 October 2024,1.0,الكميه قليله جدا ،، وصل الاكل بارد وطعم سيء,الكميه قليله جدا ،، وصل الاكل بارد وطعم سيء,3.0,0.4320482015609741,-1.0,0.0,-0.3,negative,##ليل ق جدا وصل و
Shawerma Reem,10 October 2024,1.0,ناشفه و الخيز ممزوع ,ناشفه و الخيز ممزوع,5.0,0.32576408982276917,-1.0,0.32576408982276917,-0.07196513712406158,neutral,م و ن ##فه ##وع
Shawerma Reem,08 October 2024,5.0,"
",,4.0,0.2846148908138275,1.0,0.14230744540691376,0.3996152117848396,positive,
Shawerma Reem,06 October 2024,5.0,"
",,4.0,0.2846148908138275,1.0,0.14230744540691376,0.3996152117848396,positive,
Shawerma Reem,02 October 2024,4.0,ما ببعتو طحينية مع السندويشات,ما ببعتو طحينية مع السندويشات,1.0,0.2746923267841339,0.5,-0.2746923267841339,-0.04228462874889374,neutral,ما مع ##تو ##ية ط
Shawerma Reem,30 September 2024,3.0, وصيت ٢ساندوش طلع سعرهم خمس دنانير المشكلة مش هون المشكلة مش باعث معهم ولا اي نوع سرفيس زي طحينية 😀,وصيت ٢ساندوش طلع سعرهم خمس دنانير المشكلة مش هون المشكلة مش باعث معهم ولا اي نوع سرفيس زي طحينية grinning_face,1.0,0.5409959554672241,0.0,-0.5409959554672241,-0.37869716882705684,negative,٢ ##هم ولا خ ##ع
Shawerma Reem,20 September 2024,5.0,ازكا شاورما لحم في العالم,ازكا شاورما لحم في العالم,5.0,0.4549049437046051,1.0,0.4549049437046051,0.6184334605932236,positive,في العالم ##كا ##ما از
Shawerma Reem,18 September 2024,4.0,and I asked for no onions but they added it on,and I asked for no onions but they added it on,4.0,0.3176363408565521,0.5,0.15881817042827606,0.26117271929979324,positive,on added and it they
Shawerma Reem,16 September 2024,1.0,الكميه قليله جداً جداً ولايوجد علبة طحينيه ,الكميه قليله جداً جداً ولايوجد علبة طحينيه,3.0,0.44587627053260803,-1.0,0.0,-0.3,negative,##ليل ق جدا جدا ولا
Shawerma Reem,10 September 2024,5.0,"
",,4.0,0.2846148908138275,1.0,0.14230744540691376,0.3996152117848396,positive,
Shawerma Reem,06 September 2024,5.0,الطعم والكميه مش طبيعيه,الطعم والكميه مش طبيعيه,5.0,0.4133716821670532,1.0,0.4133716821670532,0.5893601775169373,positive,و ##يه ط ##بيع م
Shawerma Reem,05 September 2024,1.0,اسوا مطعم ,اسوا مطعم,4.0,0.29623401165008545,-1.0,0.14811700582504272,-0.19631809592247007,neutral,##م م ##وا اس ##طع
Shawerma Reem,02 September 2024,1.0,بدون بندوره وبصل !!!! ,بدون بندوره وبصل !!,5.0,0.26861926913261414,-1.0,0.26861926913261414,-0.11196651160717011,neutral,بدون ! وب ! ##صل
Shawerma Reem,30 August 2024,2.0,الكمية قليلة جدا ,الكمية قليلة جدا,2.0,0.4446291923522949,-0.5,-0.22231459617614746,-0.30562021732330324,negative,جدا ##ليل ق ال ##ة
Shawerma Reem,29 August 2024,5.0,friendly ,friendly,4.0,0.42190462350845337,1.0,0.21095231175422668,0.44766661822795867,positive,friendly
Shawerma Reem,28 August 2024,1.0,burned bread .. burned and dry meat .. not worth even 1 star but it's the lowest ,burned bread .. burned and dry meat .. not worth even 1 star but it's the lowest,1.0,0.9451093077659607,-1.0,-0.9451093077659607,-0.9615765154361724,negative,star not lowest 1 but
Shawerma Reem,28 August 2024,1.0,بارد وما في اي مقبلات,بارد وما في اي مقبلات,5.0,0.3006530702114105,-1.0,0.3006530702114105,-0.08954285085201263,neutral,بار ##د وما اي في
Shawerma Reem,23 August 2024,1.0,بدل البيبسي جايب ماتريكس وانا طالب واحد عادي وراحد زيرو والاثنين زيرو ,بدل البيبسي جايب ماتريكس وانا طالب واحد عادي وراحد زيرو والاثنين زيرو,3.0,0.3509422242641449,-1.0,0.0,-0.3,negative,ب وان ##دل ##يب ال
Shawerma Reem,18 August 2024,3.0,"ليش مو حاطيلي طحينيه 😒مع الشورما لازم طحينيه
ممتاز شكرا للتعامل",ليش مو حاطيلي طحينيه unamused_face مع الشورما لازم طحينيه ممتاز شكرا للتعامل,5.0,0.5419031977653503,0.0,0.5419031977653503,0.3793322384357452,positive,مع ##متاز لازم م _
Shawerma Reem,18 August 2024,1.0,طلب خاطئ عنصر مفقود,طلب خاطئ عنصر مفقود,1.0,0.5705392360687256,-1.0,-0.5705392360687256,-0.699377465248108,negative,م ##صر ##اطي خ عن
Shawerma Reem,18 August 2024,1.0,طلب. خاذئ,طلب. خاذئ,3.0,0.2551202178001404,-1.0,0.0,-0.3,negative,طلب ##ي . خ ##اذ
Shawerma Reem,15 August 2024,5.0,خلوق جدا ,خلوق جدا,3.0,0.4100301265716553,1.0,0.0,0.3,positive,جدا ##ق خ ##لو
Shawerma Reem,14 August 2024,1.0,"الطحينيه كانت ضاربة والها ريحة( للنصحية ) الله يرزقكم
الله يرزقك ",الطحينيه كانت ضاربة والها ريحة( للنصحية ) الله يرزقكم الله يرزقك,1.0,0.41056153178215027,-1.0,-0.41056153178215027,-0.5873930722475051,negative,كانت ال ل الله الله
Shawerma Reem,14 August 2024,1.0,طلبت سوبر اجتني بكيمة الوجبة العادية ,طلبت سوبر اجتني بكيمة الوجبة العادية,3.0,0.2381022721529007,-1.0,0.0,-0.3,negative,طلب ##ت ##ي ب ##مة
Shawerma Reem,14 August 2024,5.0,"سيى
سيى",سيى سيى,3.0,0.461376428604126,1.0,0.0,0.3,positive,سي سي ##ى ##ى
Shawerma Reem,11 August 2024,5.0,"فنتاستيك 🤍
محترم",فنتاستيك white_heart محترم,5.0,0.6709020733833313,1.0,0.6709020733833313,0.7696314513683319,positive,م white ##رم ##حت _
Shawerma Reem,11 August 2024,1.0,تم ارسال ماتركس كولا بدلا من بيبسي و الوجبه كميه قليله يرجى التواصل على الرقم 00962789109399,تم ارسال ماتركس كولا بدلا من بيبسي و الوجبه كميه قليله يرجى التواصل على الرقم 00962789109399,1.0,0.3284631073474884,-1.0,-0.3284631073474884,-0.5299241751432419,negative,تم و ي ارسال ق
Shawerma Reem,10 August 2024,5.0,بتشهي,بتشهي,4.0,0.265446275472641,1.0,0.1327231377363205,0.39290619641542435,positive,ب ##ي ##ت ##ه ##ش
Shawerma Reem,08 August 2024,1.0,"
",,4.0,0.2846148908138275,-1.0,0.14230744540691376,-0.20038478821516037,negative,
Shawerma Reem,02 August 2024,4.0,من أحسن الكباتن صراحة ,من أحسن الكباتن صراحة,5.0,0.7989410161972046,0.5,0.7989410161972046,0.7092587113380432,positive,من ص ##حسن ا ##راح
Shawerma Reem,28 July 2024,5.0,"
",,4.0,0.2846148908138275,1.0,0.14230744540691376,0.3996152117848396,positive,
Shawerma Reem,27 July 2024,5.0,كثير شهية وزاكية ,كثير شهية وزاكية,5.0,0.35223188996315,1.0,0.35223188996315,0.5465623229742049,positive,كثير و ##كية ش ##ية
Shawerma Reem,25 July 2024,5.0,"
",,4.0,0.2846148908138275,1.0,0.14230744540691376,0.3996152117848396,positive,
Shawerma Reem,17 July 2024,5.0,زاكي بس كمية اللحمة مش دبل زي ما طلبنا,زاكي بس كمية اللحمة مش دبل زي ما طلبنا,1.0,0.28511133790016174,1.0,-0.28511133790016174,0.10042206346988677,neutral,ما ب ##س م ##ي
Shawerma Reem,17 July 2024,5.0,.,.,3.0,0.2539339065551758,1.0,0.0,0.3,positive,.
Shawerma Reem,10 July 2024,5.0,"ممتاز 
محترم",ممتاز محترم,5.0,0.8436644673347473,1.0,0.8436644673347473,0.8905651271343231,positive,م م ##متاز ##رم ##حت
Shawerma Reem,08 July 2024,1.0,الحشوة قليلة كثير وما في طحينية,الحشوة قليلة كثير وما في طحينية,2.0,0.42696860432624817,-1.0,-0.21348430216312408,-0.44943901151418686,negative,كثير وما ##ليل ال ق
Shawerma Reem,29 June 2024,5.0,BEST SHAWARMA IN JORDAN THEY LOAD IT UP WITH STEAK 10/10,BEST SHAWARMA IN JORDAN THEY LOAD IT UP WITH STEAK 10/10,5.0,0.9231578707695007,1.0,0.9231578707695007,0.9462105095386504,positive,jordan best they 10 load
Shawerma Reem,29 June 2024,5.0,"
",,4.0,0.2846148908138275,1.0,0.14230744540691376,0.3996152117848396,positive,
Shawerma Reem,28 June 2024,5.0,"the absolute best steak shawarma in Jordan, this place loaded my sandwich full of steak, amazing.","the absolute best steak shawarma in Jordan, this place loaded my sandwich full of steak, amazing.",5.0,0.972797155380249,1.0,0.972797155380249,0.9809580087661742,positive,"jordan . absolute , the"
Shawerma Reem,28 June 2024,3.0,ما في طحينية مع الطلب ,ما في طحينية مع الطلب,3.0,0.27385658025741577,0.0,0.0,0.0,neutral,ما مع في ##ية ط
Shawerma Reem,27 June 2024,1.0,كمية البطاطا قليلة وجودة الطعام قليلة من حيث درجة الحرارة ,كمية البطاطا قليلة وجودة الطعام قليلة من حيث درجة الحرارة,2.0,0.5005044937133789,-1.0,-0.25025224685668945,-0.4751765727996826,negative,ق ##ليل ق ##ليل ##ة
Shawerma Reem,24 June 2024,5.0,"احسن مطعم لحد الآن ❤️❤️❤️❤️❤️❤️❤️❤️
حبيت شاورما اللحم اول مره بجربها ... الله يرزقكم ❤️❤️❤️❤️❤️",احسن مطعم لحد الآن red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart حبيت شاورما اللحم اول مره بجربها .. الله يرزقكم red_heart red_heart red_heart red_heart red_heart,5.0,0.8687934279441833,1.0,0.8687934279441833,0.9081553995609284,positive,ا اول ##حسن الان الله
Shawerma Reem,24 June 2024,5.0,"
",,4.0,0.2846148908138275,1.0,0.14230744540691376,0.3996152117848396,positive,
Shawerma Reem,22 June 2024,2.0,"
",,4.0,0.2846148908138275,-0.5,0.14230744540691376,-0.050384788215160375,neutral,
